year,month,day,statefips,revenue_all,revenue_inchigh,revenue_inclow,revenue_incmiddle,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020,10,28,34,-0.243,-.283,-0.253,-0.145,0.0402,.0394,-.315,-0.509
2020,10,28,35,-0.348,-.214,-0.311,-0.381,-0.342,-.0492,-.389,-0.444
2020,10,28,36,-0.354,-.439,-0.256,-0.266,-0.182,-.178,-.196,-0.625
2020,10,28,37,-0.15,-.223,-0.135,-0.138,-0.0323,-.0978,-.177,-0.395
2020,10,28,38,-0.175,-.121,0.0865,-0.265,0.20199999999999999,-.5,.0295,-0.525
2020,10,28,39,-0.257,-.331,-0.235,-0.23800000000000002,-0.155,-.111,-.188,-0.514
2020,10,28,40,-0.348,-.43,-0.348,-0.342,-0.287,-.303,-.339,-0.594
2020,10,28,41,-0.139,-.105,-0.24,-0.107,0.0697,-.189,-.307,-0.359
2020,10,28,42,-0.24600000000000002,-.379,-0.195,-0.192,-0.0874,-.172,-.23,-0.513
2020,10,28,44,-0.414,-.57,-0.486,-0.27,-0.171,-.463,-.0873,-0.6509999999999999
2020,10,28,45,-0.17300000000000001,-.181,-0.14800000000000002,-0.185,-0.0723,-.0733,-.0578,-0.31
2020,10,28,46,-0.222,-.501,-0.363,-0.11,-0.20600000000000002,.,.0303,-0.46799999999999997
2020,10,28,47,-0.183,-.301,-0.11900000000000001,-0.204,-0.0598,-.208,-.156,-0.368
2020,10,28,48,-0.353,-.367,-0.344,-0.348,-0.17,-.112,-.226,-0.7140000000000001
2020,10,28,49,-0.22,-.331,-0.0665,-0.212,-0.171,-.264,-.282,-0.217
2020,10,28,50,-0.33399999999999996,-.632,-0.24100000000000002,-0.311,-0.256,.0628,-.506,-0.627
2020,10,28,51,-0.248,-.293,-0.134,-0.221,-0.1,-.171,-.32,-0.409
2020,10,28,53,-0.257,-.313,-0.105,-0.264,-0.115,-.21,-.228,-0.444
2020,10,28,54,-0.258,-.408,-0.215,-0.312,-0.147,-.0318,-.245,-0.484
2020,10,28,55,-0.262,-.222,-0.315,-0.264,-0.231,-.0471,-.115,-0.5760000000000001
2020,10,28,56,-0.23,-.12,-0.16899999999999998,-0.25,-0.153,-.0888,-.463,-0.337
2020,10,29,1,-0.215,-.307,-0.185,-0.222,-0.14800000000000002,-.131,-.176,-0.45899999999999996
2020,10,29,2,-0.33,-.356,-0.594,-0.29100000000000004,-0.2,.211,-.558,-0.55
2020,10,29,4,-0.316,-.445,-0.205,-0.314,-0.26,-.109,-.364,-0.56
2020,10,29,5,-0.163,-.107,-0.23199999999999998,-0.0481,-0.14,-.0931,-.175,-0.402
2020,10,29,6,-0.24,-.268,-0.242,-0.20800000000000002,-0.0955,-.11,-.213,-0.525
2020,10,29,8,-0.259,-.323,-0.17,-0.23800000000000002,-0.24100000000000002,-.175,-.172,-0.48700000000000004
2020,10,29,9,-0.37799999999999995,-.41,-0.28,-0.353,-0.175,-.354,-.325,-0.687
2020,10,29,10,-0.267,-.417,-0.5710000000000001,-0.21600000000000003,-0.188,-.312,-.192,-0.544
2020,10,29,11,-0.588,-.593,-0.682,-0.542,-0.465,-.183,-.498,-0.795
2020,10,29,12,-0.275,-.277,-0.251,-0.285,-0.175,-.135,-.197,-0.529
2020,10,29,13,-0.259,-.274,-0.258,-0.251,-0.212,-.232,-.21,-0.37799999999999995
2020,10,29,15,-0.375,-.305,-0.478,-0.456,-0.20199999999999999,-.64,-.174,-0.44299999999999995
2020,10,29,16,-0.0997,.0261,0.0733,-0.147,0.107,-.204,-.295,-0.21100000000000002
2020,10,29,17,-0.313,-.372,-0.21899999999999997,-0.285,-0.215,-.177,-.282,-0.5539999999999999
2020,10,29,18,-0.26899999999999996,-.342,-0.20800000000000002,-0.282,-0.155,-.106,-.223,-0.565
2020,10,29,19,-0.267,-.141,-0.239,-0.29100000000000004,-0.212,-.165,-.223,-0.5
2020,10,29,20,-0.263,-.321,-0.307,-0.22699999999999998,-0.24,-.263,-.0437,-0.503
2020,10,29,21,-0.214,-.32,-0.23199999999999998,-0.18100000000000002,-0.129,-.0243,-.231,-0.435
2020,10,29,22,-0.39,-.483,-0.32799999999999996,-0.423,-0.245,-.346,-.299,-0.654
2020,10,29,23,-0.396,-.554,-0.36200000000000004,-0.397,-0.273,-.347,-.274,-0.527
2020,10,29,24,-0.254,-.271,-0.226,-0.221,-0.152,-.106,-.351,-0.447
2020,10,29,25,-0.408,-.413,-0.455,-0.385,-0.302,-.159,-.398,-0.588
2020,10,29,26,-0.244,-.312,-0.11699999999999999,-0.272,-0.00735,-.117,-.267,-0.525
2020,10,29,27,-0.217,-.325,0.012,-0.165,-0.0892,-.185,-.098,-0.601
2020,10,29,28,-0.243,-.275,-0.20199999999999999,-0.306,-0.184,-.043,-.28,-0.494
2020,10,29,29,-0.218,-.218,-0.24100000000000002,-0.203,-0.0746,-.237,-.173,-0.401
2020,10,29,30,-0.174,-.313,-0.242,-0.139,-0.0533,.113,-.226,-0.43
2020,10,29,31,-0.141,-.273,-0.29,-0.087,0.0966,-.173,-.383,-0.308
2020,10,29,32,-0.191,-.258,-0.159,-0.2,-0.00495,-.191,-.216,-0.34700000000000003
2020,10,29,33,-0.22,-.392,0.257,-0.12,-0.131,-.0354,-.419,-0.42200000000000004
2020,10,29,34,-0.249,-.294,-0.248,-0.14400000000000002,0.040999999999999995,.028,-.316,-0.525
2020,10,29,35,-0.355,-.181,-0.32799999999999996,-0.382,-0.35100000000000003,-.0875,-.37,-0.445
2020,10,29,36,-0.363,-.447,-0.267,-0.276,-0.196,-.18,-.224,-0.631
2020,10,29,37,-0.157,-.212,-0.153,-0.145,-0.0488,-.0698,-.195,-0.402
2020,10,29,38,-0.14400000000000002,-.117,0.139,-0.231,0.249,-.407,.0353,-0.52
2020,10,29,39,-0.265,-.342,-0.23800000000000002,-0.248,-0.17,-.14,-.181,-0.52
2020,10,29,40,-0.35100000000000003,-.414,-0.355,-0.344,-0.294,-.324,-.359,-0.591
2020,10,29,41,-0.147,-.134,-0.25,-0.11,0.0813,-.2,-.303,-0.402
2020,10,29,42,-0.249,-.388,-0.212,-0.187,-0.0963,-.169,-.185,-0.523
2020,10,29,44,-0.413,-.578,-0.475,-0.264,-0.16,-.504,-.0335,-0.657
2020,10,29,45,-0.19699999999999998,-.189,-0.174,-0.21100000000000002,-0.0959,-.13,-.0986,-0.316
2020,10,29,46,-0.18899999999999997,-.454,-0.33,-0.0846,-0.127,.,-.0106,-0.45
2020,10,29,47,-0.17300000000000001,-.265,-0.121,-0.193,-0.0451,-.174,-.134,-0.382
2020,10,29,48,-0.353,-.367,-0.342,-0.35,-0.165,-.127,-.231,-0.7170000000000001
2020,10,29,49,-0.21,-.309,-0.0729,-0.204,-0.165,-.256,-.271,-0.212
2020,10,29,50,-0.33799999999999997,-.627,-0.233,-0.318,-0.239,.0959,-.553,-0.642
2020,10,29,51,-0.247,-.294,-0.153,-0.212,-0.113,-.133,-.32,-0.413
2020,10,29,53,-0.255,-.315,-0.10800000000000001,-0.259,-0.11599999999999999,-.207,-.209,-0.447
2020,10,29,54,-0.26899999999999996,-.413,-0.22,-0.331,-0.18100000000000002,-.145,-.261,-0.47600000000000003
2020,10,29,55,-0.257,-.224,-0.312,-0.256,-0.213,-.0444,-.112,-0.575
2020,10,29,56,-0.21600000000000003,-.0684,-0.149,-0.242,-0.12300000000000001,-.101,-.463,-0.33799999999999997
2020,10,30,1,-0.21,-.293,-0.18,-0.222,-0.152,-.153,-.159,-0.457
2020,10,30,2,-0.326,-.349,-0.575,-0.292,-0.16699999999999998,.161,-.594,-0.546
2020,10,30,4,-0.3,-.434,-0.175,-0.302,-0.252,-.0642,-.353,-0.5579999999999999
2020,10,30,5,-0.122,-.172,-0.17600000000000002,-0.02,-0.106,-.122,-.139,-0.39299999999999996
2020,10,30,6,-0.233,-.26,-0.235,-0.201,-0.0969,-.0963,-.185,-0.528
2020,10,30,8,-0.23399999999999999,-.291,-0.16,-0.21600000000000003,-0.215,-.17,-.137,-0.485
2020,10,30,9,-0.39,-.426,-0.258,-0.36700000000000005,-0.204,-.341,-.339,-0.6990000000000001
2020,10,30,10,-0.276,-.406,-0.513,-0.235,-0.184,-.317,-.293,-0.5529999999999999
2020,10,30,11,-0.565,-.569,-0.698,-0.51,-0.469,-.00963,-.429,-0.795
2020,10,30,12,-0.27,-.273,-0.252,-0.278,-0.174,-.136,-.192,-0.53
2020,10,30,13,-0.248,-.266,-0.252,-0.23399999999999999,-0.205,-.218,-.218,-0.37200000000000005
2020,10,30,15,-0.373,-.286,-0.484,-0.47200000000000003,-0.204,-.646,-.092,-0.442
2020,10,30,16,-0.107,.026,0.037000000000000005,-0.146,0.0968,-.171,-.313,-0.207
2020,10,30,17,-0.303,-.373,-0.191,-0.27,-0.218,-.173,-.28,-0.5529999999999999
2020,10,30,18,-0.256,-.318,-0.193,-0.272,-0.163,-.0761,-.205,-0.562
2020,10,30,19,-0.261,-.13,-0.237,-0.284,-0.21899999999999997,-.159,-.218,-0.505
2020,10,30,20,-0.23199999999999998,-.304,-0.292,-0.18,-0.231,-.265,.124,-0.5
2020,10,30,21,-0.193,-.273,-0.195,-0.18100000000000002,-0.105,-.0654,-.244,-0.444
2020,10,30,22,-0.392,-.48,-0.318,-0.433,-0.243,-.365,-.311,-0.654
2020,10,30,23,-0.384,-.496,-0.344,-0.395,-0.265,-.314,-.262,-0.54
2020,10,30,24,-0.247,-.26,-0.214,-0.223,-0.147,-.0631,-.357,-0.457
2020,10,30,25,-0.41,-.42,-0.428,-0.395,-0.302,-.109,-.391,-0.605
2020,10,30,26,-0.23,-.295,-0.0905,-0.264,-0.0173,-.113,-.265,-0.531
2020,10,30,27,-0.209,-.322,0.00656,-0.153,-0.0854,-.173,-.0974,-0.597
2020,10,30,28,-0.21600000000000003,-.267,-0.138,-0.32899999999999996,-0.17,-.107,-.33,-0.506
2020,10,30,29,-0.19899999999999998,-.196,-0.22,-0.187,-0.0608,-.191,-.173,-0.392
2020,10,30,30,-0.187,-.16,-0.243,-0.16,-0.0227,-.145,-.226,-0.42700000000000005
2020,10,30,31,-0.128,-.282,-0.273,-0.0697,0.0836,-.115,-.367,-0.304
2020,10,30,32,-0.20199999999999999,-.256,-0.171,-0.21600000000000003,-0.0153,-.241,-.198,-0.348
2020,10,30,33,-0.243,-.404,0.157,-0.146,-0.142,-.0636,-.466,-0.46
2020,10,30,34,-0.259,-.297,-0.318,-0.155,0.0244,-.0287,-.315,-0.526
2020,10,30,35,-0.345,-.212,-0.311,-0.375,-0.34,-.0392,-.382,-0.436
2020,10,30,36,-0.359,-.449,-0.24600000000000002,-0.268,-0.18100000000000002,-.192,-.231,-0.636
2020,10,30,37,-0.145,-.227,-0.135,-0.131,-0.0284,-.0746,-.188,-0.402
2020,10,30,38,-0.127,-.149,0.0769,-0.18100000000000002,0.271,-.405,.0072,-0.522
2020,10,30,39,-0.258,-.321,-0.233,-0.244,-0.162,-.14,-.199,-0.527
2020,10,30,40,-0.341,-.4,-0.344,-0.335,-0.287,-.303,-.356,-0.583
2020,10,30,41,-0.128,-.0992,-0.228,-0.09699999999999999,0.10300000000000001,-.179,-.279,-0.40399999999999997
2020,10,30,42,-0.24600000000000002,-.385,-0.196,-0.187,-0.0962,-.134,-.164,-0.5329999999999999
2020,10,30,44,-0.426,-.586,-0.505,-0.271,-0.16,-.508,-.093,-0.6809999999999999
2020,10,30,45,-0.18100000000000002,-.17,-0.156,-0.196,-0.0711,-.0958,-.0803,-0.324
2020,10,30,46,-0.165,-.452,-0.272,-0.0716,-0.0728,.,-.0481,-0.44
2020,10,30,47,-0.16,-.254,-0.111,-0.177,-0.0354,-.116,-.109,-0.39899999999999997
2020,10,30,48,-0.34299999999999997,-.366,-0.32799999999999996,-0.33399999999999996,-0.155,-.119,-.217,-0.715
2020,10,30,49,-0.2,-.285,-0.0745,-0.19899999999999998,-0.156,-.24,-.271,-0.2
2020,10,30,50,-0.33399999999999996,-.606,-0.239,-0.314,-0.21899999999999997,-.106,-.413,-0.6409999999999999
2020,10,30,51,-0.228,-.268,-0.14,-0.2,-0.0983,-.0837,-.304,-0.41700000000000004
2020,10,30,53,-0.23600000000000002,-.32,-0.0696,-0.23199999999999998,-0.0907,-.163,-.248,-0.436
2020,10,30,54,-0.251,-.357,-0.20600000000000002,-0.313,-0.192,-.0501,-.28,-0.488
2020,10,30,55,-0.247,-.198,-0.295,-0.254,-0.20600000000000002,.00674,-.135,-0.5760000000000001
2020,10,30,56,-0.19699999999999998,.00864,-0.159,-0.233,-0.155,.149,-.467,-0.35
2020,10,31,1,-0.20600000000000002,-.288,-0.177,-0.215,-0.125,-.186,-.176,-0.45399999999999996
2020,10,31,2,-0.337,-.355,-0.525,-0.311,-0.172,.0657,-.591,-0.547
2020,10,31,4,-0.29600000000000004,-.412,-0.192,-0.297,-0.245,-.0564,-.341,-0.569
2020,10,31,5,-0.131,-.205,-0.185,-0.0265,-0.10800000000000001,-.119,-.166,-0.40399999999999997
2020,10,31,6,-0.23800000000000002,-.266,-0.24,-0.207,-0.10800000000000001,-.1,-.19,-0.5379999999999999
2020,10,31,8,-0.249,-.31,-0.172,-0.22699999999999998,-0.235,-.181,-.153,-0.501
2020,10,31,9,-0.387,-.417,-0.285,-0.366,-0.2,-.356,-.336,-0.703
2020,10,31,10,-0.265,-.417,-0.51,-0.21899999999999997,-0.162,-.282,-.301,-0.5579999999999999
2020,10,31,11,-0.557,-.56,-0.674,-0.515,-0.47,-.0805,-.412,-0.794
2020,10,31,12,-0.27699999999999997,-.28,-0.26,-0.285,-0.183,-.136,-.198,-0.5429999999999999
2020,10,31,13,-0.25,-.274,-0.254,-0.233,-0.22,-.2,-.231,-0.37200000000000005
2020,10,31,15,-0.353,-.263,-0.49,-0.455,-0.17800000000000002,-.632,-.0857,-0.431
2020,10,31,16,-0.10099999999999999,-.0781,0.0535,-0.14,0.11800000000000001,-.194,-.288,-0.213
2020,10,31,17,-0.303,-.372,-0.203,-0.267,-0.212,-.199,-.273,-0.557
2020,10,31,18,-0.247,-.303,-0.18899999999999997,-0.263,-0.16899999999999998,-.0418,-.198,-0.561
2020,10,31,19,-0.26899999999999996,-.134,-0.248,-0.292,-0.23399999999999999,-.171,-.208,-0.512
2020,10,31,20,-0.23,-.291,-0.28600000000000003,-0.185,-0.23600000000000002,-.243,.152,-0.507
2020,10,31,21,-0.19899999999999998,-.271,-0.198,-0.191,-0.114,-.0583,-.243,-0.45399999999999996
2020,10,31,22,-0.40399999999999997,-.464,-0.34299999999999997,-0.439,-0.265,-.377,-.338,-0.66
2020,10,31,23,-0.387,-.501,-0.33799999999999997,-0.40299999999999997,-0.276,-.295,-.253,-0.556
2020,10,31,24,-0.245,-.256,-0.24600000000000002,-0.21899999999999997,-0.147,-.0577,-.375,-0.466
2020,10,31,25,-0.414,-.422,-0.423,-0.402,-0.309,-.0958,-.379,-0.617
2020,10,31,26,-0.23600000000000002,-.311,-0.0892,-0.27,-0.0264,-.106,-.253,-0.545
2020,10,31,27,-0.215,-.328,0.0338,-0.16,-0.10300000000000001,-.175,-.117,-0.6
2020,10,31,28,-0.223,-.25,-0.152,-0.33299999999999996,-0.152,-.131,-.334,-0.514
2020,10,31,29,-0.209,-.203,-0.225,-0.201,-0.08,-.224,-.169,-0.4
2020,10,31,30,-0.162,-.193,-0.22399999999999998,-0.131,-0.00905,-.0816,-.18,-0.39399999999999996
2020,10,31,31,-0.129,-.285,-0.26,-0.0735,0.0618,-.145,-.368,-0.29
2020,10,31,32,-0.213,-.283,-0.179,-0.223,-0.0476,-.26,-.156,-0.37200000000000005
2020,10,31,33,-0.255,-.418,0.127,-0.153,-0.139,-.0744,-.474,-0.5
2020,10,31,34,-0.259,-.3,-0.32,-0.145,0.0249,-.0658,-.292,-0.539
2020,10,31,35,-0.345,-.182,-0.299,-0.38299999999999995,-0.361,-.0181,-.356,-0.434
2020,10,31,36,-0.35700000000000004,-.446,-0.252,-0.266,-0.16399999999999998,-.187,-.219,-0.647
2020,10,31,37,-0.147,-.245,-0.126,-0.134,-0.021,-.069,-.202,-0.41200000000000003
2020,10,31,38,-0.141,-.144,0.0586,-0.19899999999999998,0.218,-.438,.0407,-0.524
2020,10,31,39,-0.255,-.329,-0.21600000000000003,-0.242,-0.15,-.158,-.227,-0.53
2020,10,31,40,-0.36,-.415,-0.35700000000000004,-0.358,-0.321,-.333,-.369,-0.585
2020,10,31,41,-0.127,-.126,-0.22,-0.0932,0.11699999999999999,-.188,-.288,-0.41600000000000004
2020,10,31,42,-0.24,-.381,-0.205,-0.177,-0.0859,-.14,-.15,-0.539
2020,10,31,44,-0.424,-.581,-0.501,-0.272,-0.179,-.483,-.0846,-0.687
2020,10,31,45,-0.179,-.169,-0.162,-0.19,-0.0539,-.0867,-.0796,-0.33399999999999996
2020,10,31,46,-0.17600000000000002,-.439,-0.33,-0.0594,-0.125,.,-.0168,-0.43700000000000006
2020,10,31,47,-0.158,-.239,-0.10800000000000001,-0.18,-0.0335,-.0969,-.0939,-0.405
2020,10,31,48,-0.344,-.365,-0.33,-0.337,-0.161,-.103,-.22,-0.722
2020,10,31,49,-0.20800000000000002,-.294,-0.10800000000000001,-0.2,-0.16899999999999998,-.278,-.26,-0.214
2020,10,31,50,-0.355,-.613,-0.304,-0.327,-0.23600000000000002,-.113,-.534,-0.669
2020,10,31,51,-0.22699999999999998,-.263,-0.127,-0.207,-0.102,-.0945,-.285,-0.42700000000000005
2020,10,31,53,-0.245,-.329,-0.0812,-0.24,-0.0915,-.193,-.246,-0.444
2020,10,31,54,-0.237,-.35,-0.193,-0.292,-0.17800000000000002,.00972,-.268,-0.48
2020,10,31,55,-0.243,-.19,-0.266,-0.257,-0.201,.00947,-.154,-0.575
2020,10,31,56,-0.196,.00901,-0.153,-0.23199999999999998,-0.156,.0822,-.461,-0.32899999999999996
2020,11,1,1,-0.259,-.343,-0.23600000000000002,-0.26,-0.168,-.237,-.226,-0.467
2020,11,1,2,-0.33799999999999997,-.372,-0.583,-0.29100000000000004,-0.18600000000000003,.147,-.615,-0.555
2020,11,1,4,-0.33299999999999996,-.431,-0.24600000000000002,-0.335,-0.267,-.127,-.343,-0.586
2020,11,1,5,-0.215,-.222,-0.27399999999999997,-0.11,-0.138,-.185,-.167,-0.414
2020,11,1,6,-0.254,-.284,-0.268,-0.215,-0.109,-.0818,-.236,-0.546
2020,11,1,8,-0.267,-.325,-0.20199999999999999,-0.245,-0.231,-.191,-.175,-0.489
2020,11,1,9,-0.39,-.414,-0.32,-0.373,-0.214,-.363,-.335,-0.695
2020,11,1,10,-0.264,-.444,-0.49700000000000005,-0.207,-0.153,-.252,-.323,-0.524
2020,11,1,11,-0.5760000000000001,-.583,-0.659,-0.512,-0.484,-.106,-.414,-0.7929999999999999
2020,11,1,12,-0.289,-.289,-0.275,-0.295,-0.19,-.14,-.215,-0.5529999999999999
2020,11,1,13,-0.276,-.301,-0.278,-0.26,-0.23600000000000002,-.223,-.254,-0.38
2020,11,1,15,-0.359,-.273,-0.478,-0.457,-0.17800000000000002,-.63,-.0904,-0.433
2020,11,1,16,-0.12,-.205,0.00598,-0.14800000000000002,0.11599999999999999,-.197,-.311,-0.192
2020,11,1,17,-0.324,-.381,-0.245,-0.29100000000000004,-0.225,-.218,-.327,-0.564
2020,11,1,18,-0.275,-.35,-0.221,-0.285,-0.174,-.0891,-.223,-0.564
2020,11,1,19,-0.29,-.22,-0.276,-0.304,-0.248,-.184,-.268,-0.506
2020,11,1,20,-0.26899999999999996,-.309,-0.32799999999999996,-0.231,-0.24600000000000002,-.274,.127,-0.55
2020,11,1,21,-0.244,-.286,-0.255,-0.22899999999999998,-0.136,-.0961,-.266,-0.447
2020,11,1,22,-0.433,-.491,-0.38799999999999996,-0.45799999999999996,-0.311,-.399,-.372,-0.657
2020,11,1,23,-0.39899999999999997,-.486,-0.35200000000000004,-0.41700000000000004,-0.272,-.278,-.274,-0.555
2020,11,1,24,-0.261,-.272,-0.262,-0.23600000000000002,-0.174,-.0907,-.381,-0.447
2020,11,1,25,-0.428,-.438,-0.43,-0.415,-0.311,-.108,-.413,-0.628
2020,11,1,26,-0.27699999999999997,-.321,-0.168,-0.307,-0.0474,-.132,-.246,-0.5429999999999999
2020,11,1,27,-0.22699999999999998,-.329,-0.0481,-0.175,-0.11599999999999999,-.151,-.152,-0.585
2020,11,1,28,-0.316,-.292,-0.273,-0.389,-0.207,-.196,-.337,-0.511
2020,11,1,29,-0.252,-.248,-0.271,-0.24100000000000002,-0.109,-.247,-.202,-0.405
2020,11,1,30,-0.163,-.201,-0.225,-0.133,-0.0388,-.0492,-.195,-0.36
2020,11,1,31,-0.142,-.264,-0.24100000000000002,-0.096,0.0511,-.21,-.383,-0.266
2020,11,1,32,-0.253,-.329,-0.22699999999999998,-0.253,-0.0852,-.301,-.172,-0.384
2020,11,1,33,-0.282,-.434,0.0881,-0.188,-0.155,-.12,-.559,-0.508
2020,11,1,34,-0.27699999999999997,-.311,-0.33799999999999997,-0.182,-0.0105,-.0796,-.273,-0.5489999999999999
2020,11,1,35,-0.371,-.279,-0.336,-0.401,-0.365,-.104,-.376,-0.451
2020,11,1,36,-0.368,-.453,-0.281,-0.27699999999999997,-0.177,-.189,-.218,-0.655
2020,11,1,37,-0.18100000000000002,-.259,-0.158,-0.174,-0.0404,-.0926,-.244,-0.43799999999999994
2020,11,1,38,-0.17300000000000001,-.155,0.0189,-0.23399999999999999,0.2,-.454,-.0295,-0.528
2020,11,1,39,-0.27899999999999997,-.352,-0.255,-0.257,-0.17300000000000001,-.156,-.265,-0.527
2020,11,1,40,-0.374,-.417,-0.382,-0.366,-0.331,-.356,-.374,-0.586
2020,11,1,41,-0.145,-.132,-0.247,-0.11,0.12,-.186,-.318,-0.41
2020,11,1,42,-0.255,-.383,-0.22399999999999998,-0.19699999999999998,-0.0942,-.163,-.168,-0.547
2020,11,1,44,-0.428,-.576,-0.537,-0.256,-0.179,-.476,-.0481,-0.687
2020,11,1,45,-0.205,-.2,-0.2,-0.209,-0.0802,-.113,-.115,-0.33399999999999996
2020,11,1,46,-0.21,-.537,-0.35,-0.0917,-0.159,.,-.0554,-0.405
2020,11,1,47,-0.18899999999999997,-.229,-0.16,-0.20600000000000002,-0.0429,-.134,-.118,-0.40700000000000003
2020,11,1,48,-0.37,-.391,-0.35700000000000004,-0.36200000000000004,-0.191,-.143,-.249,-0.725
2020,11,1,49,-0.23399999999999999,-.334,-0.136,-0.217,-0.184,-.29,-.286,-0.214
2020,11,1,50,-0.349,-.626,-0.17800000000000002,-0.34299999999999997,-0.255,.0853,-.559,-0.6779999999999999
2020,11,1,51,-0.258,-.292,-0.17800000000000002,-0.235,-0.122,-.133,-.309,-0.43
2020,11,1,53,-0.266,-.359,-0.11800000000000001,-0.251,-0.0951,-.231,-.272,-0.441
2020,11,1,54,-0.275,-.297,-0.25,-0.311,-0.19899999999999998,.0137,-.232,-0.474
2020,11,1,55,-0.256,-.193,-0.26899999999999996,-0.276,-0.207,.013,-.169,-0.5670000000000001
2020,11,1,56,-0.215,.0421,-0.23800000000000002,-0.257,-0.15,.0122,-.447,-0.32899999999999996
2020,11,2,1,-0.257,-.352,-0.226,-0.263,-0.16899999999999998,-.231,-.182,-0.48200000000000004
2020,11,2,2,-0.33799999999999997,-.364,-0.5489999999999999,-0.3,-0.16,.0696,-.554,-0.5529999999999999
2020,11,2,4,-0.332,-.438,-0.252,-0.326,-0.297,-.075,-.347,-0.594
2020,11,2,5,-0.20800000000000002,-.191,-0.264,-0.113,-0.129,-.182,-.198,-0.41100000000000003
2020,11,2,6,-0.243,-.269,-0.259,-0.20800000000000002,-0.106,-.0602,-.214,-0.5379999999999999
2020,11,2,8,-0.23399999999999999,-.295,-0.165,-0.21100000000000002,-0.23,-.151,-.0995,-0.44
2020,11,2,9,-0.39,-.401,-0.344,-0.386,-0.22399999999999998,-.381,-.29,-0.696
2020,11,2,10,-0.24,-.459,-0.43,-0.17800000000000002,-0.129,-.206,-.25,-0.523
2020,11,2,11,-0.5820000000000001,-.59,-0.6679999999999999,-0.512,-0.46299999999999997,-.269,-.437,-0.799
2020,11,2,12,-0.284,-.27,-0.263,-0.29600000000000004,-0.19399999999999998,-.0948,-.212,-0.555
2020,11,2,13,-0.271,-.293,-0.275,-0.256,-0.23600000000000002,-.186,-.242,-0.39
2020,11,2,15,-0.33799999999999997,-.256,-0.444,-0.431,-0.157,-.572,-.0725,-0.44299999999999995
2020,11,2,16,-0.085,-.169,0.0392,-0.114,0.158,-.153,-.211,-0.19
2020,11,2,17,-0.32799999999999996,-.388,-0.24600000000000002,-0.294,-0.23199999999999998,-.207,-.339,-0.5770000000000001
2020,11,2,18,-0.28600000000000003,-.373,-0.223,-0.297,-0.193,-.0944,-.232,-0.578
2020,11,2,19,-0.292,-.204,-0.231,-0.32,-0.27699999999999997,-.14,-.272,-0.505
2020,11,2,20,-0.253,-.287,-0.312,-0.217,-0.257,-.194,.182,-0.532
2020,11,2,21,-0.23800000000000002,-.307,-0.257,-0.209,-0.141,-.0881,-.276,-0.445
2020,11,2,22,-0.436,-.457,-0.392,-0.462,-0.322,-.372,-.378,-0.66
2020,11,2,23,-0.381,-.473,-0.342,-0.39299999999999996,-0.27399999999999997,-.235,-.224,-0.5479999999999999
2020,11,2,24,-0.25,-.253,-0.299,-0.23199999999999998,-0.16399999999999998,-.0904,-.347,-0.452
2020,11,2,25,-0.426,-.44,-0.433,-0.40399999999999997,-0.294,-.112,-.415,-0.63
2020,11,2,26,-0.262,-.312,-0.165,-0.285,-0.0298,-.136,-.249,-0.503
2020,11,2,27,-0.23199999999999998,-.338,-0.0492,-0.17800000000000002,-0.154,-.152,-.0986,-0.58
2020,11,2,28,-0.32,-.286,-0.273,-0.397,-0.225,-.207,-.305,-0.513
2020,11,2,29,-0.247,-.248,-0.273,-0.22899999999999998,-0.126,-.205,-.21,-0.414
2020,11,2,30,-0.16,-.0515,-0.213,-0.135,-0.01,.0179,-.25,-0.371
2020,11,2,31,-0.132,-.235,-0.177,-0.10099999999999999,0.0335,-.219,-.341,-0.244
2020,11,2,32,-0.254,-.327,-0.24600000000000002,-0.243,-0.109,-.255,-.156,-0.402
2020,11,2,33,-0.27899999999999997,-.405,-0.0717,-0.191,-0.182,-.168,-.558,-0.478
2020,11,2,34,-0.266,-.293,-0.33399999999999996,-0.188,-0.0229,-.0311,-.225,-0.55
2020,11,2,35,-0.349,-.151,-0.32799999999999996,-0.375,-0.32,-.0418,-.382,-0.46
2020,11,2,36,-0.35700000000000004,-.445,-0.266,-0.263,-0.18,-.155,-.212,-0.652
2020,11,2,37,-0.17300000000000001,-.248,-0.157,-0.163,-0.0417,-.0767,-.222,-0.41700000000000004
2020,11,2,38,-0.16,-.161,-0.0039700000000000004,-0.205,0.18,-.403,-.0705,-0.526
2020,11,2,39,-0.28,-.337,-0.249,-0.265,-0.17800000000000002,-.164,-.232,-0.535
2020,11,2,40,-0.35,-.438,-0.344,-0.345,-0.321,-.329,-.281,-0.594
2020,11,2,41,-0.131,-.132,-0.23800000000000002,-0.0915,0.135,-.161,-.294,-0.384
2020,11,2,42,-0.253,-.372,-0.23199999999999998,-0.198,-0.10300000000000001,-.159,-.142,-0.5489999999999999
2020,11,2,44,-0.424,-.578,-0.551,-0.233,-0.163,-.491,-.136,-0.6890000000000001
2020,11,2,45,-0.2,-.179,-0.193,-0.209,-0.0596,-.119,-.134,-0.344
2020,11,2,46,-0.198,-.528,-0.34600000000000003,-0.0773,-0.133,.,-.0161,-0.396
2020,11,2,47,-0.187,-.206,-0.162,-0.209,-0.0466,-.0886,-.124,-0.414
2020,11,2,48,-0.364,-.387,-0.349,-0.354,-0.213,-.106,-.229,-0.723
